session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
3,26,vv0yvtsh,19,tt_norms,BeliefInstructions,1554838256,22,15,False
3,26,vv0yvtsh,20,tt_norms,Beliefs,1554838296,40,15,False
3,26,vv0yvtsh,21,wordscra,Task,1554838444,148,3,False
3,26,vv0yvtsh,22,postexp,Risk,1554838452,8,3,False
3,26,vv0yvtsh,23,postexp,Pref1,1554838500,48,3,False
3,26,vv0yvtsh,24,postexp,Pref2,1554838521,21,3,False
3,26,vv0yvtsh,25,postexp,Demographics,1554838549,28,3,False
3,27,dmcal509,1,tt_norms,Instructions,1554838091,8,11,False
3,28,aa0ryp1j,1,tt_norms,Instructions,1554838858,89,11,False
3,28,aa0ryp1j,2,tt_norms,Task,1554838927,69,11,False
3,28,aa0ryp1j,6,tt_norms,Task,1554838955,28,12,False
3,28,aa0ryp1j,10,tt_norms,Task,1554838978,23,13,False
3,28,aa0ryp1j,14,tt_norms,Task,1554838989,11,14,False
3,28,aa0ryp1j,18,tt_norms,Task,1554839009,20,15,False
3,28,aa0ryp1j,19,tt_norms,BeliefInstructions,1554839026,17,15,False
3,28,aa0ryp1j,20,tt_norms,Beliefs,1554839059,33,15,False
3,28,aa0ryp1j,21,wordscra,Task,1554839310,251,3,False
3,28,aa0ryp1j,22,postexp,Risk,1554839322,12,3,False
3,28,aa0ryp1j,23,postexp,Pref1,1554839370,48,3,False
3,28,aa0ryp1j,24,postexp,Pref2,1554839396,26,3,False
3,28,aa0ryp1j,25,postexp,Demographics,1554839430,34,3,False
3,29,8jk6arie,1,tt_norms,Instructions,1554839556,50,11,False
3,29,8jk6arie,2,tt_norms,Task,1554839662,106,11,False
3,29,8jk6arie,6,tt_norms,Task,1554839692,30,12,False
3,29,8jk6arie,10,tt_norms,Task,1554839713,21,13,False
3,29,8jk6arie,14,tt_norms,Task,1554839729,16,14,False
3,29,8jk6arie,18,tt_norms,Task,1554839743,14,15,False
3,29,8jk6arie,19,tt_norms,BeliefInstructions,1554839767,24,15,False
3,29,8jk6arie,20,tt_norms,Beliefs,1554839872,105,15,False
3,29,8jk6arie,21,wordscra,Task,1554839948,76,3,False
3,29,8jk6arie,22,postexp,Risk,1554839961,13,3,False
3,29,8jk6arie,23,postexp,Pref1,1554839993,32,3,False
3,29,8jk6arie,24,postexp,Pref2,1554840015,22,3,False
3,29,8jk6arie,25,postexp,Demographics,1554840061,46,3,False
3,33,mwr0vkqj,1,tt_norms,Instructions,1554842807,67,11,False
