id_combined,date,experiment,us,treatment,trust_promise,trust,promise,default_yes,default_no,promise_yes,reported_diceroll,correct_guess,age,female,education,universitydegree,sector,employed,highincome,politicalright,believeingod,believeinfreewill,generaltrust,age_35,am_politics,am_god,am_freewill,am_trust,reciprocity_norms,moral_obligation,consistency,negative_emotion,positive_emotion,activepromise_treatment,default_treatment
3059,06/13/2021 22:55,2,0,Trust,0,1,0,,,,6,0,73,0,3,1,3,0,1,9,3,9,7,1,1,0,0,0,9,9,9,10,9,,
3061,06/13/2021 23:03,2,0,Control,0,0,0,,,,3,0,69,0,4,1,3,0,1,9,6,8,8,1,1,1,0,0,9,6,9,9,9,0,
3063,06/13/2021 23:05,2,0,Promise,0,0,1,,,1,5,1,70,0,3,1,3,0,0,6,11,4,7,1,0,1,0,0,11,11,9,9,11,1,
3065,06/13/2021 23:20,2,0,Promise,0,0,1,,,1,4,1,57,1,3,1,2,1,1,8,7,9,8,1,1,1,0,0,11,11,11,9,9,1,
3067,06/13/2021 23:22,2,0,Control,0,0,0,,,,1,1,52,1,3,1,1,1,1,7,1,11,8,1,1,0,1,0,10,10,10,10,8,0,
3069,06/13/2021 23:26,2,0,Trust,0,1,0,,,,3,0,21,1,2,0,3,0,0,5,1,8,8,0,0,0,0,0,11,11,11,8,6,,
3071,06/13/2021 23:33,2,0,Trust_promise,1,0,0,,,1,4,0,53,1,3,1,2,1,,7,4,11,7,1,1,0,1,0,5,6,9,6,6,1,
3073,06/13/2021 23:45,2,0,Trust_promise,1,0,0,,,1,3,1,70,0,1,0,3,0,0,4,3,6,4,1,0,0,0,0,11,4,4,3,6,1,
3075,06/13/2021 23:46,2,0,Promise,0,0,1,,,1,4,0,23,1,3,1,1,1,0,1,6,11,7,0,0,1,1,0,9,11,8,11,9,1,
3077,06/14/2021 00:25,2,0,Control,0,0,0,,,,5,1,44,1,3,1,1,1,1,7,9,11,6,1,1,1,1,0,11,11,11,11,1,0,
3079,06/14/2021 00:27,2,0,Trust,0,1,0,,,,5,0,58,0,4,1,1,1,1,6,11,6,8,1,0,1,0,0,7,11,11,11,11,,
3081,06/14/2021 00:47,2,0,Control,0,0,0,,,,3,0,63,1,1,0,1,1,0,9,11,11,8,1,1,1,1,0,11,11,10,10,10,0,
3083,06/14/2021 01:18,2,0,Trust_promise,1,0,0,,,1,3,0,43,1,3,1,2,1,1,8,6,6,4,1,1,1,0,0,11,11,11,11,6,1,
3085,06/14/2021 01:35,2,0,Trust,0,1,0,,,,1,0,37,1,3,1,2,1,1,5,7,11,8,1,0,1,1,0,7,11,11,6,6,,
3087,06/14/2021 02:40,2,0,Promise,0,0,1,,,1,2,0,58,1,3,1,1,1,1,9,7,10,9,1,1,1,1,1,7,10,11,6,10,1,
3089,06/14/2021 06:03,2,0,Trust,0,1,0,,,,6,0,58,0,3,1,2,1,1,6,9,9,8,1,0,1,0,0,10,10,10,10,10,,
3091,06/14/2021 06:22,2,0,Control,0,0,0,,,,6,0,52,0,3,1,1,1,1,1,3,5,8,1,0,0,0,0,9,10,11,11,9,0,
3093,06/14/2021 06:55,2,0,Promise,0,0,1,,,1,6,0,54,1,3,1,2,1,1,2,1,11,8,1,0,0,1,0,11,11,11,9,9,1,
3095,06/14/2021 07:18,2,0,Trust_promise,1,0,0,,,1,2,0,61,0,3,1,1,1,,4,1,9,8,1,0,0,0,0,7,10,11,6,8,1,
3097,06/14/2021 07:41,2,0,Control,0,0,0,,,,3,1,39,1,2,0,1,1,,6,6,7,6,1,0,1,0,0,6,11,11,11,6,0,
3099,06/14/2021 07:59,2,0,Trust,0,1,0,,,,3,1,48,0,3,1,1,1,1,6,6,8,8,1,0,1,0,0,11,11,11,11,10,,
3101,06/14/2021 08:10,2,0,Trust_promise,1,0,0,,,1,1,1,60,0,2,0,2,1,1,9,2,10,8,1,1,0,1,0,10,9,10,6,9,1,
3103,06/14/2021 08:09,2,0,Promise,0,0,1,,,1,5,1,57,0,2,0,1,1,1,3,1,11,9,1,0,0,1,1,9,9,8,9,6,1,
3105,06/14/2021 08:07,2,0,Trust_promise,1,0,0,,,1,2,0,29,1,3,1,1,1,0,4,1,10,7,0,0,0,1,0,11,11,11,11,10,1,
3107,06/14/2021 08:25,2,0,Trust,0,1,0,,,,3,1,51,1,2,0,1,1,0,8,4,11,9,1,1,0,1,1,9,9,9,9,9,,
3109,06/14/2021 08:31,2,0,Promise,0,0,1,,,1,3,1,60,0,3,1,1,1,,3,2,8,9,1,0,0,0,1,11,11,11,10,11,1,
3111,06/14/2021 08:36,2,0,Control,0,0,0,,,,1,0,73,0,2,0,3,0,0,2,11,11,8,1,0,1,1,0,11,11,11,11,11,0,
3113,06/14/2021 08:36,2,0,Trust_promise,1,0,0,,,1,4,1,53,1,2,0,3,0,1,11,6,6,5,1,1,1,0,0,4,3,3,3,3,1,
3115,06/14/2021 09:00,2,0,Trust,0,1,0,,,,3,0,58,0,3,1,1,1,1,8,1,9,8,1,1,0,0,0,9,9,9,9,9,,
3117,06/14/2021 09:19,2,0,Control,0,0,0,,,,6,0,67,1,2,0,2,1,,6,6,10,10,1,0,1,1,1,11,11,11,11,11,0,
3119,06/14/2021 09:22,2,0,Promise,0,0,1,,,1,4,0,42,1,3,1,2,1,0,4,1,5,7,1,0,0,0,0,10,9,8,11,4,1,
3121,06/14/2021 09:27,2,0,Trust_promise,1,0,0,,,1,1,0,71,1,3,1,3,0,,5,10,9,8,1,0,1,0,0,11,11,11,11,1,1,
3123,06/14/2021 09:41,2,0,Control,0,0,0,,,,6,1,55,1,4,1,1,1,1,8,7,11,10,1,1,1,1,1,11,11,11,11,11,0,
3125,06/14/2021 09:49,2,0,Promise,0,0,1,,,1,2,0,55,0,6,0,3,0,,9,1,8,9,1,1,0,0,1,4,11,9,9,9,1,
3127,06/14/2021 10:23,2,0,Trust,0,1,0,,,,5,0,64,1,3,1,3,0,1,4,5,5,6,1,0,1,0,0,11,11,11,11,11,,
3129,06/14/2021 10:28,2,0,Trust,0,1,0,,,,2,0,29,1,3,1,1,1,1,3,6,8,10,0,0,1,0,1,11,10,11,8,7,,
3131,06/14/2021 10:58,2,0,Control,0,0,0,,,,4,0,38,1,4,1,2,1,1,7,7,7,7,1,1,1,0,0,7,9,8,9,8,0,
3133,06/14/2021 11:07,2,0,Trust_promise,1,0,0,,,1,4,0,63,1,6,0,3,0,0,5,1,9,7,1,0,0,0,0,10,11,11,11,10,1,
3135,06/14/2021 11:08,2,0,Promise,0,0,1,,,1,5,0,63,1,3,1,3,0,0,4,11,9,9,1,0,1,0,1,10,10,10,10,8,1,
3137,06/14/2021 11:09,2,0,Trust_promise,1,0,0,,,1,5,1,62,0,3,1,1,1,1,7,7,10,9,1,1,1,1,1,10,10,11,11,11,1,
3139,06/14/2021 11:09,2,0,Trust,0,1,0,,,,6,0,59,0,5,1,2,1,1,9,7,8,7,1,1,1,0,0,7,7,8,6,7,,
3141,06/14/2021 11:09,2,0,Promise,0,0,1,,,1,1,0,24,1,2,0,3,0,0,1,1,5,6,0,0,0,0,0,8,7,10,7,6,1,
3143,06/14/2021 11:11,2,0,Control,0,0,0,,,,4,1,66,0,4,1,3,0,1,9,7,10,8,1,1,1,1,0,8,11,10,10,10,0,
3145,06/14/2021 11:10,2,0,Control,0,0,0,,,,6,0,33,1,4,1,2,1,,4,8,11,8,0,0,1,1,0,10,11,11,6,9,0,
3147,06/14/2021 11:13,2,0,Trust_promise,1,0,0,,,1,3,0,65,0,2,0,3,0,0,7,11,11,8,1,1,1,1,0,7,11,6,11,6,1,
3149,06/14/2021 11:13,2,0,Promise,0,0,1,,,1,6,0,63,0,3,1,3,0,1,7,9,9,9,1,1,1,0,1,7,11,11,11,9,1,
3151,06/14/2021 11:12,2,0,Trust_promise,1,0,0,,,1,5,1,68,0,2,0,3,0,,3,1,10,9,1,0,0,1,1,10,10,10,10,10,1,
3153,06/14/2021 11:12,2,0,Trust,0,1,0,,,,1,0,50,1,3,1,2,1,1,6,7,10,11,1,0,1,1,1,9,11,11,11,11,,
3155,06/14/2021 11:13,2,0,Trust,0,1,0,,,,3,0,30,1,4,1,1,1,1,8,4,10,5,0,1,0,1,0,11,10,11,10,7,,
3157,06/14/2021 11:13,2,0,Promise,0,0,1,,,1,2,0,51,1,2,0,1,1,1,4,1,9,6,1,0,0,0,0,11,11,11,6,1,1,
3159,06/14/2021 11:15,2,0,Trust_promise,1,0,0,,,1,2,0,52,1,3,1,2,1,1,4,8,9,7,1,0,1,0,0,11,11,11,11,11,1,
3161,06/14/2021 11:36,2,0,Trust,0,1,0,,,,5,1,28,1,4,1,2,1,1,4,1,11,9,0,0,0,1,1,5,1,11,11,11,,
3163,06/14/2021 11:16,2,0,Promise,0,0,1,,,1,1,1,55,1,2,0,2,1,0,6,6,11,7,1,0,1,1,0,11,11,11,11,11,1,
3165,06/14/2021 11:17,2,0,Trust,0,1,0,,,,2,0,60,0,2,0,1,1,0,9,1,10,9,1,1,0,1,1,11,10,11,4,11,,
3167,06/14/2021 11:19,2,0,Control,0,0,0,,,,3,0,45,1,4,1,2,1,1,7,1,11,1,1,1,0,1,0,11,11,11,2,11,0,
3169,06/14/2021 11:22,2,0,Trust_promise,1,0,0,,,1,3,0,22,1,3,1,1,1,0,1,1,11,9,0,0,0,1,1,10,9,10,8,6,1,
3171,06/14/2021 11:22,2,0,Promise,0,0,1,,,1,5,0,59,1,2,0,1,1,,5,2,7,7,1,0,0,0,0,11,11,11,11,6,1,
3173,06/14/2021 11:24,2,0,Control,0,0,0,,,,1,0,62,1,2,0,2,1,1,2,6,11,8,1,0,1,1,0,11,11,11,11,7,0,
3175,06/14/2021 11:24,2,0,Trust_promise,1,0,0,,,1,5,0,62,1,3,1,3,0,,4,1,8,8,1,0,0,0,0,11,11,11,11,4,1,
3177,06/14/2021 11:24,2,0,Promise,0,0,1,,,1,2,0,53,0,2,0,1,1,0,3,1,6,1,1,0,0,0,0,9,9,8,9,1,1,
3179,06/14/2021 11:26,2,0,Trust,0,1,0,,,,6,0,50,1,3,1,2,1,1,7,11,11,6,1,1,1,1,0,10,11,11,8,7,,
3181,06/14/2021 11:30,2,0,Trust,0,1,0,,,,6,0,53,0,5,1,2,1,1,4,1,10,4,1,0,0,1,0,11,11,11,11,11,,
3183,06/14/2021 11:32,2,0,Control,0,0,0,,,,4,0,59,0,2,0,1,1,1,10,1,11,9,1,1,0,1,1,11,11,11,11,11,0,
3185,06/14/2021 11:30,2,0,Promise,0,0,1,,,1,1,0,54,0,4,1,3,0,1,5,9,6,8,1,0,1,0,0,7,10,9,8,8,1,
3187,06/14/2021 11:33,2,0,Control,0,0,0,,,,6,0,64,1,3,1,3,0,0,4,4,8,8,1,0,0,0,0,9,11,9,11,6,0,
3189,06/14/2021 13:17,2,0,Trust_promise,1,0,0,,,1,3,0,64,0,2,0,1,1,1,9,1,7,9,1,1,0,0,1,11,11,11,11,6,1,
3191,06/14/2021 11:30,2,0,Promise,0,0,1,,,1,5,1,58,0,2,0,1,1,1,7,1,11,10,1,1,0,1,1,11,11,11,11,11,1,
3193,06/14/2021 11:34,2,0,Trust_promise,1,0,0,,,1,6,0,57,0,3,1,2,1,1,7,6,9,8,1,1,1,0,0,11,10,11,6,10,1,
3195,06/14/2021 11:35,2,0,Trust,0,1,0,,,,2,0,66,0,2,0,3,0,1,5,1,9,10,1,0,0,0,1,10,10,10,9,10,,
3197,06/14/2021 11:35,2,0,Trust,0,1,0,,,,4,0,20,1,2,0,2,1,0,5,1,7,7,0,0,0,0,0,9,9,10,8,8,,
3199,06/14/2021 11:34,2,0,Control,0,0,0,,,,1,0,24,1,3,1,2,1,0,6,11,7,7,0,0,1,0,0,10,10,11,10,8,0,
3201,06/14/2021 11:38,2,0,Control,0,0,0,,,,1,1,59,1,2,0,3,0,,8,4,9,9,1,1,0,0,1,11,11,11,11,9,0,
3203,06/14/2021 11:44,2,0,Trust_promise,1,0,0,,,1,1,0,71,0,2,0,3,0,0,4,8,11,9,1,0,1,1,1,7,11,11,11,2,1,
3205,06/14/2021 11:52,2,0,Control,0,0,0,,,,6,0,28,1,4,1,1,1,1,9,1,11,9,0,1,0,1,1,11,10,11,5,5,0,
3207,06/14/2021 11:54,2,0,Promise,0,0,1,,,1,2,1,63,1,3,1,3,0,0,3,4,9,7,1,0,0,0,0,7,6,11,6,6,1,
3209,06/14/2021 11:55,2,0,Control,0,0,0,,,,4,0,28,1,4,1,2,1,1,4,1,11,9,0,0,0,1,1,11,11,11,11,11,0,
3211,06/14/2021 11:57,2,0,Trust,0,1,0,,,,6,0,56,0,4,1,1,1,1,5,4,11,9,1,0,0,1,1,11,11,11,9,11,,
3213,06/14/2021 11:59,2,0,Trust_promise,1,0,0,,,1,6,0,73,1,6,0,3,0,,9,9,6,7,1,1,1,0,0,11,11,11,11,11,1,
3215,06/14/2021 11:59,2,0,Promise,0,0,1,,,1,4,1,60,0,3,1,2,1,1,8,6,9,11,1,1,1,0,1,9,11,9,10,8,1,
3217,06/14/2021 12:06,2,0,Promise,0,0,1,,,1,6,1,32,1,1,0,3,0,0,6,4,11,4,0,0,0,1,0,11,11,11,11,11,1,
3219,06/14/2021 12:05,2,0,Trust_promise,1,0,0,,,1,4,1,63,0,4,1,3,0,0,8,3,10,8,1,1,0,1,0,10,11,10,11,8,1,
3221,06/14/2021 12:02,2,0,Control,0,0,0,,,,1,1,50,1,2,0,1,1,,11,1,10,1,1,1,0,1,0,11,11,11,10,11,0,
3223,06/14/2021 12:04,2,0,Trust,0,1,0,,,,5,0,77,1,3,1,3,0,0,4,1,11,8,1,0,0,1,0,11,11,11,11,11,,
3225,06/14/2021 12:03,2,0,Trust,0,1,0,,,,3,0,55,1,2,0,2,1,0,6,4,9,8,1,0,0,0,0,11,11,11,11,11,,
3227,06/14/2021 12:02,2,0,Trust_promise,1,0,0,,,1,1,0,26,1,3,1,2,1,,4,1,11,6,0,0,0,1,0,7,9,11,9,6,1,
3229,06/14/2021 12:03,2,0,Promise,0,0,1,,,1,5,1,61,0,3,1,3,0,0,4,9,10,9,1,0,1,1,1,11,11,11,11,11,1,
3231,06/14/2021 12:07,2,0,Control,0,0,0,,,,2,1,66,0,3,1,3,0,0,8,5,9,9,1,1,1,0,1,8,8,8,8,8,0,
3233,06/14/2021 12:10,2,0,Trust,0,1,0,,,,3,1,34,1,3,1,2,1,1,6,11,11,6,0,0,1,1,0,11,11,11,11,11,,
3235,06/14/2021 12:07,2,0,Trust_promise,1,0,0,,,1,3,0,71,0,3,1,3,0,1,3,3,7,8,1,0,0,0,0,10,9,11,11,7,1,
3237,06/14/2021 12:09,2,0,Promise,0,0,1,,,1,1,0,72,0,3,1,2,1,1,6,9,9,8,1,0,1,0,0,9,10,9,9,9,1,
3239,06/14/2021 12:12,2,0,Control,0,0,0,,,,5,0,68,0,4,1,3,0,1,4,1,7,8,1,0,0,0,0,10,9,9,9,10,0,
3241,06/14/2021 12:16,2,0,Trust_promise,1,0,0,,,1,3,0,79,0,4,1,3,0,,6,7,10,8,1,0,1,1,0,10,6,9,10,3,1,
3243,06/14/2021 12:14,2,0,Trust_promise,1,0,0,,,1,1,0,36,1,3,1,2,1,1,3,1,5,8,1,0,0,0,0,10,10,10,6,8,1,
3245,06/14/2021 12:15,2,0,Control,0,0,0,,,,1,1,55,0,2,0,1,1,1,8,9,11,10,1,1,1,1,1,10,6,11,11,9,0,
3247,06/14/2021 12:17,2,0,Trust,0,1,0,,,,2,0,64,1,6,0,3,0,,9,6,11,9,1,1,1,1,1,11,11,11,11,6,,
3249,06/14/2021 12:18,2,0,Promise,0,0,1,,,1,6,0,72,0,5,1,1,1,1,3,1,10,10,1,0,0,1,1,9,10,10,11,1,1,
3251,06/14/2021 12:51,2,0,Control,0,0,0,,,,5,1,64,1,3,1,3,0,0,8,9,11,9,1,1,1,1,1,11,11,11,10,11,0,
3253,06/14/2021 12:21,2,0,Promise,0,0,1,,,1,2,0,53,1,2,0,1,1,1,8,6,9,8,1,1,1,0,0,4,3,3,3,5,1,
3255,06/14/2021 12:24,2,0,Trust,0,1,0,,,,5,1,75,0,3,1,3,0,1,9,6,3,6,1,1,1,0,0,7,6,6,6,6,,
3257,06/14/2021 12:22,2,0,Trust_promise,1,0,0,,,1,1,0,52,0,2,0,1,1,1,7,7,8,8,1,1,1,0,0,9,11,11,6,5,1,
3259,06/14/2021 12:28,2,0,Trust_promise,1,0,0,,,1,4,0,18,1,1,0,3,0,0,2,1,10,6,0,0,0,1,0,11,11,11,11,1,1,
3261,06/14/2021 12:30,2,0,Control,0,0,0,,,,6,0,75,0,2,0,3,0,,5,9,9,10,1,0,1,0,1,11,11,11,11,1,0,
3263,06/14/2021 12:32,2,0,Promise,0,0,1,,,1,2,0,57,0,2,0,1,1,0,6,2,5,4,1,0,0,0,0,10,10,10,10,9,1,
3265,06/14/2021 12:37,2,0,Trust,0,1,0,,,,1,0,42,1,3,1,1,1,1,8,8,10,8,1,1,1,1,0,10,9,9,8,6,,
3267,06/14/2021 12:39,2,0,Control,0,0,0,,,,4,0,55,0,2,0,1,1,1,9,4,11,6,1,1,0,1,0,10,10,11,10,10,0,
3269,06/14/2021 12:39,2,0,Trust_promise,1,0,0,,,1,1,0,57,0,3,1,1,1,0,6,11,11,9,1,0,1,1,1,11,11,11,11,11,1,
3271,06/14/2021 12:42,2,0,Control,0,0,0,,,,3,0,51,0,2,0,1,1,,6,8,11,10,1,0,1,1,1,7,6,11,9,1,0,
3273,06/14/2021 12:45,2,0,Trust,0,1,0,,,,1,0,76,0,3,1,3,0,1,5,8,8,9,1,0,1,0,1,10,9,10,10,6,,
3275,06/14/2021 13:27,2,0,Control,0,0,0,,,,4,1,50,0,2,0,3,0,1,11,1,6,9,1,1,0,0,1,11,11,11,11,11,0,
3277,06/14/2021 12:51,2,0,Trust,0,1,0,,,,3,0,70,0,2,0,3,0,,7,3,5,9,1,1,0,0,1,9,9,9,10,9,,
3279,06/14/2021 12:50,2,0,Promise,0,0,1,,,1,4,0,55,1,3,1,1,1,1,6,4,7,6,1,0,0,0,0,11,11,11,11,3,1,
3281,06/14/2021 18:01,2,0,Trust,0,1,0,,,,1,0,53,0,3,1,2,1,1,3,1,11,8,1,0,0,1,0,9,9,9,9,9,,
3283,06/14/2021 12:57,2,0,Promise,0,0,1,,,1,3,1,59,1,2,0,1,1,1,5,3,1,4,1,0,0,0,0,11,11,11,11,11,1,
3285,06/14/2021 12:59,2,0,Trust_promise,1,0,0,,,1,3,0,71,0,2,0,3,0,,9,3,10,7,1,1,0,1,0,8,10,11,9,5,1,
3287,06/14/2021 13:00,2,0,Trust_promise,1,0,0,,,1,4,1,57,1,2,0,1,1,0,9,1,6,8,1,1,0,0,0,9,10,9,10,1,1,
3289,06/14/2021 13:05,2,0,Promise,0,0,1,,,1,1,0,56,0,3,1,2,1,1,9,5,11,5,1,1,1,1,0,11,11,11,11,11,1,
3291,06/14/2021 13:07,2,0,Control,0,0,0,,,,1,0,64,0,3,1,3,0,1,10,3,11,8,1,1,0,1,0,11,11,11,11,6,0,
3293,06/14/2021 13:20,2,0,Trust,0,1,0,,,,2,0,18,1,2,0,2,1,,2,6,5,6,0,0,1,0,0,7,6,7,6,7,,
3295,06/14/2021 13:26,2,0,Trust,0,1,0,,,,3,0,46,1,2,0,1,1,,4,8,9,9,1,0,1,0,1,11,11,10,10,3,,
3297,06/14/2021 13:20,2,0,Control,0,0,0,,,,6,0,38,0,2,0,1,1,1,7,4,7,8,1,1,0,0,0,11,11,10,11,11,0,
3299,06/14/2021 13:24,2,0,Promise,0,0,1,,,1,5,1,68,0,2,0,3,0,,6,9,4,4,1,0,1,0,0,7,8,11,1,1,1,
3301,06/14/2021 13:25,2,0,Trust_promise,1,0,0,,,1,1,0,58,0,2,0,1,1,1,4,1,9,8,1,0,0,0,0,11,11,11,11,10,1,
3303,06/14/2021 13:26,2,0,Trust,0,1,0,,,,2,1,59,0,2,0,1,1,1,6,7,4,4,1,0,1,0,0,11,11,11,11,11,,
3305,06/14/2021 13:29,2,0,Promise,0,0,1,,,1,6,0,77,0,6,0,3,0,,11,2,10,9,1,1,0,1,1,11,11,11,1,11,1,
3307,06/14/2021 13:29,2,0,Control,0,0,0,,,,5,1,64,0,4,1,3,0,,1,8,11,8,1,0,1,1,0,10,10,9,11,10,0,
3309,06/14/2021 13:35,2,0,Trust,0,1,0,,,,2,0,78,0,4,1,3,0,1,8,6,11,7,1,1,1,1,0,11,11,11,11,6,,
3311,06/14/2021 13:32,2,0,Trust_promise,1,0,0,,,1,4,1,54,0,2,0,2,1,1,6,1,11,8,1,0,0,1,0,7,11,11,11,11,1,
3313,06/14/2021 13:33,2,0,Promise,0,0,1,,,1,6,0,61,0,2,0,1,1,,8,1,9,9,1,1,0,0,1,11,11,11,11,11,1,
3315,06/14/2021 13:54,2,0,Promise,0,0,1,,,1,4,1,51,0,3,1,3,0,0,8,1,11,6,1,1,0,1,0,11,11,11,11,11,1,
3317,06/14/2021 14:00,2,0,Control,0,0,0,,,,5,0,78,1,3,1,3,0,,7,11,10,7,1,1,1,1,0,7,11,6,1,1,0,
3319,06/14/2021 14:02,2,0,Trust,0,1,0,,,,3,1,79,0,3,1,3,0,0,4,3,8,7,1,0,0,0,0,10,10,10,10,9,,
3321,06/14/2021 14:00,2,0,Trust_promise,1,0,0,,,1,1,0,54,1,2,0,1,1,,6,5,9,8,1,0,1,0,0,1,6,11,11,1,1,
3323,06/14/2021 14:08,2,0,Trust_promise,1,0,0,,,1,2,0,25,1,4,1,1,1,1,5,1,9,5,0,0,0,0,0,9,10,11,9,9,1,
3325,06/14/2021 14:14,2,0,Control,0,0,0,,,,5,0,56,0,3,1,3,0,0,10,1,9,9,1,1,0,0,1,10,9,9,9,11,0,
3327,06/14/2021 14:16,2,0,Trust,0,1,0,,,,1,0,52,1,3,1,2,1,1,5,5,10,9,1,0,1,1,1,3,11,11,11,6,,
3329,06/14/2021 14:17,2,0,Trust_promise,1,0,0,,,1,2,0,72,1,2,0,3,0,0,8,6,11,7,1,1,1,1,0,10,6,8,6,6,1,
3331,06/14/2021 14:30,2,0,Control,0,0,0,,,,3,0,74,0,1,0,3,0,0,3,1,9,9,1,0,0,0,1,8,4,7,8,6,0,
3333,06/14/2021 14:31,2,0,Promise,0,0,1,,,1,6,0,68,0,1,0,3,0,0,9,1,9,8,1,1,0,0,0,8,9,9,7,8,1,
3335,06/14/2021 14:53,2,0,Trust,0,1,0,,,,3,1,59,0,2,0,1,1,1,10,9,10,9,1,1,1,1,1,10,10,11,10,10,,
3337,06/14/2021 14:54,2,0,Promise,0,0,1,,,1,6,0,32,0,3,1,1,1,0,3,1,7,8,0,0,0,0,0,9,6,7,7,5,1,
3339,06/14/2021 15:04,2,0,Promise,0,0,1,,,1,5,1,75,1,6,0,3,0,0,9,11,11,9,1,1,1,1,1,11,11,11,11,1,1,
3341,06/14/2021 14:59,2,0,Trust_promise,1,0,0,,,1,3,1,47,1,4,1,2,1,1,5,3,8,7,1,0,0,0,0,7,6,6,6,9,1,
3343,06/14/2021 15:13,2,0,Trust,0,1,0,,,,4,1,55,0,1,0,1,1,0,10,1,6,4,1,1,0,0,0,3,11,9,11,11,,
3345,06/14/2021 15:17,2,0,Control,0,0,0,,,,3,1,73,0,3,1,3,0,0,5,11,11,8,1,0,1,1,0,1,11,11,11,1,0,
3347,06/14/2021 15:20,2,0,Trust_promise,1,0,0,,,1,1,0,30,0,3,1,1,1,1,8,1,8,7,0,1,0,0,0,11,9,11,9,9,1,
3349,06/14/2021 15:30,2,0,Promise,0,0,1,,,1,1,0,74,0,2,0,3,0,,6,10,11,9,1,0,1,1,1,7,11,11,11,6,1,
3351,06/14/2021 15:28,2,0,Trust,0,1,0,,,,6,1,26,1,3,1,2,1,0,4,11,11,7,0,0,1,1,0,11,11,10,11,9,,
3353,06/14/2021 15:50,2,0,Control,0,0,0,,,,5,1,58,0,3,1,2,1,1,9,1,8,10,1,1,0,0,1,3,1,10,1,2,0,
3355,06/14/2021 15:55,2,0,Trust,0,1,0,,,,1,0,52,1,2,0,2,1,1,4,8,11,8,1,0,1,1,0,11,11,11,11,11,,
3357,06/14/2021 16:02,2,0,Control,0,0,0,,,,1,0,21,0,2,0,3,0,0,7,1,11,6,0,1,0,1,0,6,7,11,11,9,0,
3359,06/14/2021 16:25,2,0,Trust_promise,1,0,0,,,1,3,1,38,1,3,1,2,1,1,7,1,8,7,1,1,0,0,0,7,6,7,4,7,1,
3361,06/14/2021 16:35,2,0,Promise,0,0,1,,,1,3,0,39,1,3,1,1,1,0,3,1,11,6,1,0,0,1,0,11,9,11,9,9,1,
3363,06/14/2021 16:35,2,0,Control,0,0,0,,,,1,0,75,0,5,1,1,1,,6,1,8,9,1,0,0,0,1,1,1,1,1,1,0,
3365,06/14/2021 16:46,2,0,Trust,0,1,0,,,,6,1,73,0,4,1,3,0,1,3,1,9,7,1,0,0,0,0,9,9,9,9,9,,
3367,06/14/2021 16:44,2,0,Promise,0,0,1,,,1,3,0,24,1,2,0,1,1,0,6,3,9,9,0,0,0,0,1,9,11,11,9,11,1,
3369,06/14/2021 17:00,2,0,Trust_promise,1,0,0,,,1,5,1,73,0,2,0,1,1,,8,6,8,7,1,1,1,0,0,11,11,11,10,10,1,
3371,06/14/2021 17:09,2,0,Control,0,0,0,,,,2,1,51,1,2,0,2,1,0,6,7,11,10,1,0,1,1,1,11,11,11,11,11,0,
3373,06/14/2021 17:09,2,0,Trust,0,1,0,,,,1,0,54,0,4,1,1,1,1,8,7,10,8,1,1,1,1,0,11,11,11,11,9,,
3375,06/14/2021 17:13,2,0,Trust_promise,1,0,0,,,1,5,1,54,1,3,1,2,1,1,5,4,11,10,1,0,0,1,1,11,11,10,9,10,1,
3377,06/14/2021 17:25,2,0,Promise,0,0,1,,,1,6,0,62,1,3,1,2,1,,9,9,8,8,1,1,1,0,0,10,10,10,11,10,1,
3379,06/14/2021 20:14,2,0,Promise,0,0,1,,,1,1,0,31,1,4,1,1,1,1,7,1,11,7,0,1,0,1,0,5,10,7,7,1,1,
3381,06/14/2021 17:31,2,0,Control,0,0,0,,,,4,1,26,1,3,1,1,1,0,1,5,7,7,0,0,1,0,0,10,9,10,9,8,0,
3383,06/14/2021 17:52,2,0,Promise,0,0,1,,,1,6,0,69,0,2,0,1,1,0,6,9,9,11,1,0,1,0,1,11,11,10,6,10,1,
3385,06/14/2021 17:57,2,0,Trust_promise,1,0,0,,,1,4,1,71,0,3,1,3,0,,6,10,8,9,1,0,1,0,1,10,10,10,5,10,1,
3387,06/14/2021 18:09,2,0,Trust_promise,1,0,0,,,1,1,0,78,0,4,1,3,0,1,3,3,8,9,1,0,0,0,1,11,9,9,9,4,1,
3389,06/14/2021 18:14,2,0,Promise,0,0,1,,,1,4,0,79,0,4,1,3,0,0,4,1,5,8,1,0,0,0,0,7,6,7,6,4,1,
3391,06/14/2021 18:27,2,0,Control,0,0,0,,,,2,0,62,1,2,0,1,1,0,9,10,11,9,1,1,1,1,1,10,11,11,10,9,0,
3393,06/14/2021 18:33,2,0,Trust,0,1,0,,,,4,1,56,1,2,0,1,1,1,11,1,11,8,1,1,0,1,0,11,11,11,11,11,,
3395,06/14/2021 18:32,2,0,Trust,0,1,0,,,,2,0,23,1,2,0,2,1,,8,3,11,8,0,1,0,1,0,9,9,9,9,6,,
3397,06/14/2021 18:34,2,0,Promise,0,0,1,,,1,3,0,59,1,2,0,1,1,0,6,7,8,6,1,0,1,0,0,9,9,9,6,6,1,
3399,06/14/2021 18:49,2,0,Trust_promise,1,0,0,,,1,5,1,50,0,3,1,1,1,1,7,1,7,7,1,1,0,0,0,11,11,11,11,8,1,
