"round_number","block_number","sequence_number","block_type","winning_probability","aaron_mood","probability_aaron_show","reward_value","reaction_time","choice","status_of_play","outcome","accumulated_outcomes","age","gender","major","MCQ_Q1","MCQ_Q2","MCQ_Q3","MCQ_Q4","MCQ_Q5","MCQ_Q6","chance_guess","pre_game_strategy","wager","post_game_quiz_q1","post_game_quiz_q2","post_game_quiz_q3","post_game_quiz_q3_other","post_game_quiz_correct","odds_guess_one_reply","odds_guess_one_did_win","odds_guess_two_reply","odds_guess_two_did_win","odds_guess_three_reply","odds_guess_three_did_win","id","treatment","craver","previous_choice","previous_trial_outcome","exposure_time","craver_2","blue_interspersed"
5,3,2,"S",0.8,"Low",1,"High",412,1,1,-0.7,36.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,8,1,3
1,4,2,"C",0.2,"High",0.5,"Low",1036,1,1,-0.7,35.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,8,1,3
2,4,2,"C",0.2,"High",0.5,"Low",1142,0,0,0,35.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,8,1,3
3,4,2,"C",0.2,"High",0.5,"Low",524,0,0,0,35.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,8,1,3
4,4,2,"C",0.2,"High",0.5,"Low",268,0,0,0,35.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,8,1,3
5,4,2,"C",0.2,"High",0.5,"Low",373,0,0,0,35.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,8,1,3
1,5,2,"C",0.2,"Low",1,"Low",731,1,1,0.3,36.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,8,1,3
2,5,2,"C",0.2,"Low",1,"Low",1204,0,0,0,36.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,9,1,3
3,5,2,"C",0.2,"Low",1,"Low",301,0,0,0,36.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
4,5,2,"C",0.2,"Low",1,"Low",141,0,0,0,36.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
5,5,2,"C",0.2,"Low",1,"Low",93,0,0,0,36.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
1,6,2,"S",0.8,"Low",1,"Low",867,1,1,0.3,36.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
2,6,2,"S",0.8,"Low",1,"Low",451,1,1,0.3,36.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,10,1,3
3,6,2,"S",0.8,"Low",1,"Low",401,1,1,0.3,37.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,11,1,3
4,6,2,"S",0.8,"Low",1,"Low",452,1,1,0.3,37.4,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,12,1,3
5,6,2,"S",0.8,"Low",1,"Low",509,1,1,0.3,37.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,13,1,3
1,7,2,"S",0.8,"High",0.5,"Low",429,1,1,0.3,38,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,14,1,3
2,7,2,"S",0.8,"High",0.5,"Low",528,1,0,0,38,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,15,1,3
3,7,2,"S",0.8,"High",0.5,"Low",317,1,1,-0.7,37.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,15,1,3
4,7,2,"S",0.8,"High",0.5,"Low",860,1,0,0,37.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,15,1,3
5,7,2,"S",0.8,"High",0.5,"Low",411,1,1,-0.7,36.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,15,1,3
1,8,2,"S",0.8,"High",0.5,"High",460,1,1,-0.7,35.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,15,1,3
2,8,2,"S",0.8,"High",0.5,"High",379,1,1,1.3,37.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,15,1,3
3,8,2,"S",0.8,"High",0.5,"High",396,1,1,1.3,38.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,16,1,3
4,8,2,"S",0.8,"High",0.5,"High",404,1,0,0,38.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,17,1,3
5,8,2,"S",0.8,"High",0.5,"High",428,1,1,1.3,39.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,17,1,3
1,9,2,"S",0.8,"Low",1,"Low",573,1,1,0.3,40.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,18,1,3
2,9,2,"S",0.8,"Low",1,"Low",622,1,1,0.3,40.4,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,19,1,3
3,9,2,"S",0.8,"Low",1,"Low",516,1,1,0.3,40.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,20,1,3
4,9,2,"S",0.8,"Low",1,"Low",547,1,1,0.3,41,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,21,1,3
5,9,2,"S",0.8,"Low",1,"Low",540,1,1,0.3,41.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,22,1,3
1,10,2,"S",0.8,"Low",1,"High",429,1,1,1.3,42.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,23,1,3
2,10,2,"S",0.8,"Low",1,"High",412,1,1,1.3,43.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,24,1,3
3,10,2,"S",0.8,"Low",1,"High",557,1,1,1.3,45.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,25,1,3
4,10,2,"S",0.8,"Low",1,"High",613,1,1,1.3,46.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,26,1,3
5,10,2,"S",0.8,"Low",1,"High",708,1,1,1.3,47.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,27,1,3
1,11,2,"S",0.8,"High",0.5,"Low",589,1,1,0.3,48.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,28,1,3
2,11,2,"S",0.8,"High",0.5,"Low",571,1,1,0.3,48.4,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,29,1,3
3,11,2,"S",0.8,"High",0.5,"Low",404,1,1,-0.7,47.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,30,1,3
4,11,2,"S",0.8,"High",0.5,"Low",412,1,0,0,47.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,30,1,3
5,11,2,"S",0.8,"High",0.5,"Low",389,1,0,0,47.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,30,1,3
1,12,2,"S",0.8,"High",0.5,"High",539,1,1,1.3,49,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,30,1,3
2,12,2,"S",0.8,"High",0.5,"High",540,1,0,0,49,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,31,1,3
3,12,2,"S",0.8,"High",0.5,"High",389,1,0,0,49,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,31,1,3
4,12,2,"S",0.8,"High",0.5,"High",332,1,1,1.3,50.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,31,1,3
5,12,2,"S",0.8,"High",0.5,"High",348,1,0,0,50.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,32,1,3
1,13,2,"S",0.8,"Low",1,"Low",411,1,1,0.3,50.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,32,1,3
2,13,2,"S",0.8,"Low",1,"Low",309,1,1,-0.7,49.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,33,1,3
3,13,2,"S",0.8,"Low",1,"Low",403,1,1,0.3,50.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,33,1,3
4,13,2,"S",0.8,"Low",1,"Low",417,1,1,0.3,50.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,34,1,3
5,13,2,"S",0.8,"Low",1,"Low",427,1,1,-0.7,49.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,35,1,3
1,14,2,"S",0.8,"Low",1,"High",605,1,1,1.3,51.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,35,1,3
2,14,2,"S",0.8,"Low",1,"High",569,1,1,1.3,52.4,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,36,1,3
3,14,2,"S",0.8,"Low",1,"High",834,1,1,1.3,53.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,37,1,3
4,14,2,"S",0.8,"Low",1,"High",452,1,1,1.3,55,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,38,1,3
5,14,2,"S",0.8,"Low",1,"High",764,1,1,-0.7,54.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,39,1,3
1,15,2,"S",0.8,"High",0.5,"Low",466,1,0,0,54.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,39,1,3
2,15,2,"S",0.8,"High",0.5,"Low",396,1,0,0,54.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,39,1,3
3,15,2,"S",0.8,"High",0.5,"Low",325,1,0,0,54.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,39,1,3
4,15,2,"S",0.8,"High",0.5,"Low",132,1,0,0,54.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,39,1,3
5,15,2,"S",0.8,"High",0.5,"Low",349,1,0,0,54.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,39,1,3
1,16,2,"S",0.8,"High",0.5,"High",435,1,0,0,54.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,39,1,3
2,16,2,"S",0.8,"High",0.5,"High",380,1,1,1.3,55.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,39,1,3
3,16,2,"S",0.8,"High",0.5,"High",364,1,1,1.3,56.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,40,1,3
4,16,2,"S",0.8,"High",0.5,"High",429,1,0,0,56.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,41,1,3
5,16,2,"S",0.8,"High",0.5,"High",387,1,0,0,56.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,41,1,3
1,17,2,"S",0.8,"Low",1,"Low",460,1,1,0.3,57.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,41,1,3
2,17,2,"S",0.8,"Low",1,"Low",468,1,1,0.3,57.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,42,1,3
3,17,2,"S",0.8,"Low",1,"Low",492,1,1,0.3,57.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,43,1,3
4,17,2,"S",0.8,"Low",1,"Low",428,1,1,0.3,58.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,44,1,3
5,17,2,"S",0.8,"Low",1,"Low",507,1,1,-0.7,57.4,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,45,1,3
1,18,2,"S",0.8,"Low",1,"High",549,1,1,-0.7,56.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,45,1,3
2,18,2,"S",0.8,"Low",1,"High",508,1,1,-0.7,56,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,45,1,3
3,18,2,"S",0.8,"Low",1,"High",406,1,1,1.3,57.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,45,1,3
4,18,2,"S",0.8,"Low",1,"High",489,1,1,1.3,58.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,46,1,3
5,18,2,"S",0.8,"Low",1,"High",430,1,1,1.3,59.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,47,1,3
1,19,2,"S",0.8,"High",0.5,"Low",501,1,1,0.3,60.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,48,1,3
2,19,2,"S",0.8,"High",0.5,"Low",283,1,1,-0.7,59.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,49,1,3
3,19,2,"S",0.8,"High",0.5,"Low",413,1,0,0,59.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,49,1,3
4,19,2,"S",0.8,"High",0.5,"Low",428,1,1,0.3,59.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,49,1,3
5,19,2,"S",0.8,"High",0.5,"Low",541,1,0,0,59.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,50,1,3
1,20,2,"S",0.8,"High",0.5,"High",509,1,0,0,59.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,50,1,3
2,20,2,"S",0.8,"High",0.5,"High",468,1,1,1.3,61.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,50,1,3
3,20,2,"S",0.8,"High",0.5,"High",372,1,0,0,61.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,51,1,3
4,20,2,"S",0.8,"High",0.5,"High",413,1,0,0,61.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,51,1,3
5,20,2,"S",0.8,"High",0.5,"High",389,1,1,-0.7,60.4,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,51,1,3
1,1,3,"C",0.2,"Low",1,"High",387,1,1,-0.7,64.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,4,1,3
2,1,3,"C",0.2,"Low",1,"High",515,0,0,0,64.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,4,1,3
3,1,3,"C",0.2,"Low",1,"High",398,0,0,0,64.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,4,1,3
4,1,3,"C",0.2,"Low",1,"High",332,0,0,0,64.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,4,1,3
5,1,3,"C",0.2,"Low",1,"High",412,0,0,0,64.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,4,1,3
1,2,3,"C",0.2,"High",0.5,"Low",436,1,1,-0.7,63.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,4,1,3
2,2,3,"C",0.2,"High",0.5,"Low",1130,0,0,0,63.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,4,1,3
3,2,3,"C",0.2,"High",0.5,"Low",244,0,0,0,63.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,4,1,3
4,2,3,"C",0.2,"High",0.5,"Low",109,0,0,0,63.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,4,1,3
5,2,3,"C",0.2,"High",0.5,"Low",92,0,0,0,63.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,4,1,3
1,3,3,"S",0.8,"Low",1,"High",419,1,1,1.3,64.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,4,1,3
2,3,3,"S",0.8,"Low",1,"High",596,1,1,-0.7,64.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,5,1,3
3,3,3,"S",0.8,"Low",1,"High",308,1,1,1.3,65.4,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,5,1,3
4,3,3,"S",0.8,"Low",1,"High",360,1,1,1.3,66.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,6,1,3
5,3,3,"S",0.8,"Low",1,"High",165,1,1,1.3,68,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,7,1,3
1,4,3,"C",0.2,"High",0.5,"High",691,1,0,0,68,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,8,1,3
2,4,3,"C",0.2,"High",0.5,"High",364,1,0,0,68,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,8,1,3
3,4,3,"C",0.2,"High",0.5,"High",284,1,1,1.3,69.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,8,1,3
4,4,3,"C",0.2,"High",0.5,"High",716,0,0,0,69.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,9,1,3
5,4,3,"C",0.2,"High",0.5,"High",393,0,0,0,69.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
1,5,3,"C",0.2,"Low",1,"Low",1196,1,1,-0.7,68.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
2,5,3,"C",0.2,"Low",1,"Low",709,0,0,0,68.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,9,1,3
3,5,3,"C",0.2,"Low",1,"Low",373,0,0,0,68.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
4,5,3,"C",0.2,"Low",1,"Low",356,0,0,0,68.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
5,5,3,"C",0.2,"Low",1,"Low",453,0,0,0,68.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
1,6,3,"S",0.8,"Low",1,"Low",460,1,1,0.3,68.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,0,0,9,1,3
2,6,3,"S",0.8,"Low",1,"Low",403,1,1,-0.7,68.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,10,1,3
3,6,3,"S",0.8,"Low",1,"Low",250,1,1,0.3,68.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,10,1,3
4,6,3,"S",0.8,"Low",1,"Low",396,1,1,0.3,68.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,11,1,3
5,6,3,"S",0.8,"Low",1,"Low",475,1,1,0.3,69.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,12,1,3
1,7,3,"S",0.8,"High",0.5,"Low",588,1,1,0.3,69.4,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,13,1,3
2,7,3,"S",0.8,"High",0.5,"Low",589,1,1,0.3,69.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,14,1,3
3,7,3,"S",0.8,"High",0.5,"Low",557,1,0,0,69.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,15,1,3
4,7,3,"S",0.8,"High",0.5,"Low",229,1,1,0.3,70,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,15,1,3
5,7,3,"S",0.8,"High",0.5,"Low",388,1,0,0,70,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,16,1,3
1,8,3,"S",0.8,"High",0.5,"High",502,1,1,-0.7,69.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,16,1,3
2,8,3,"S",0.8,"High",0.5,"High",315,1,1,1.3,70.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,16,1,3
3,8,3,"S",0.8,"High",0.5,"High",284,1,1,1.3,71.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,17,1,3
4,8,3,"S",0.8,"High",0.5,"High",406,1,1,1.3,73.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,18,1,3
5,8,3,"S",0.8,"High",0.5,"High",588,1,0,0,73.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,19,1,3
1,9,3,"S",0.8,"Low",1,"Low",614,1,1,0.3,73.5,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,19,1,3
2,9,3,"S",0.8,"Low",1,"Low",229,1,1,0.3,73.8,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,20,1,3
3,9,3,"S",0.8,"Low",1,"Low",412,1,1,0.3,74.1,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,21,1,3
4,9,3,"S",0.8,"Low",1,"Low",428,1,1,-0.7,73.4,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,22,1,3
5,9,3,"S",0.8,"Low",1,"Low",172,1,1,0.3,73.7,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,0,22,1,3
1,10,3,"S",0.8,"Low",1,"High",373,1,1,1.3,75,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,23,1,3
2,10,3,"S",0.8,"Low",1,"High",729,1,1,1.3,76.3,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,24,1,3
3,10,3,"S",0.8,"Low",1,"High",451,1,1,1.3,77.6,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,25,1,3
4,10,3,"S",0.8,"Low",1,"High",402,1,1,1.3,78.9,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,26,1,3
5,10,3,"S",0.8,"Low",1,"High",1121,1,1,1.3,80.2,18,"1","2",1,1,1,1,1,1,1,1,0,2,1,12,"",1,2,0,4,1,2,0,1,"control",1,1,1,27,1,3
