session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Student Status,Employment Status,Current Country of Residence,Nationality,First Language,Sex,Fluent languages,Industry
5e1495349e3dab000d79133a,5a286795b51f2c0001e5de77,AWAITING REVIEW,2020-01-07 14:27:00.185000,2020-01-07 14:32:12.802000,312.617,43,91,1,100,,693460E2,Spain,No,Full-Time,Spain,Spain,Spanish,Male,English,Finance and Insurance
5e1495570db892ab8827e34c,59fdef52747ede000142c959,AWAITING REVIEW,2020-01-07 14:27:35.581000,2020-01-07 14:31:56.346000,260.765,46,335,8,98,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1495786e8aaba900628a52,5ace0cc387e271000171cd21,AWAITING REVIEW,2020-01-07 14:28:08.937000,2020-01-07 14:32:35.689000,266.752,37,178,3,99,,693460E2,United Kingdom,Yes,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e149598b199e4aa15ce35b9,5bb278608f3bd70001e55d18,AWAITING REVIEW,2020-01-07 14:28:44.365000,2020-01-07 14:36:59.378000,495.013,25,229,2,100,,693460E2,United States,No,Full-Time,United States,United States,English,Female,English,Finance and Insurance
5e1495aef74ffb01714c5bd6,5ba8635f38803d000126ea43,AWAITING REVIEW,2020-01-07 14:29:10.313000,2020-01-07 14:39:20.833000,610.52,31,269,1,100,,693460E2,United States,No,Full-Time,United States,United States,English,Male,Spanish,Finance and Insurance
5e1495d95cc380ac2d542db2,596d1cdfe81bf30001fe0533,AWAITING REVIEW,2020-01-07 14:29:52.947000,2020-01-07 14:43:39.263000,826.316,39,657,2,100,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1495f0082675a95e5f3318,597b92f0a33b0d0001fd3d90,AWAITING REVIEW,2020-01-07 14:30:12.480000,2020-01-07 14:34:38.513000,266.033,64,608,6,99,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149614e69d0aac7d90b0c8,5bc0c9fa614d5a00016f713d,AWAITING REVIEW,2020-01-07 14:30:44.462000,2020-01-07 14:36:20.620000,336.158,49,34,0,100,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Male,English,
5e14961d61b48aac47d37f60,59f48e50680a95000122ad22,AWAITING REVIEW,2020-01-07 14:30:53.230000,2020-01-07 14:47:47.166000,1013.936,29,103,1,100,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Female,German,Finance and Insurance
5e1496317f08edaaa17e2a49,5bbd1d04df2fb80001733d30,AWAITING REVIEW,2020-01-07 14:31:24.515000,2020-01-07 14:41:15.271000,590.756,32,169,0,100,,693460E2,United Kingdom,Yes,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149643839079ab2ddebc11,5acc3bd8e1099600016ae27a,AWAITING REVIEW,2020-01-07 14:31:31.692000,2020-01-07 14:40:15.423000,523.731,28,196,0,100,,693460E2,Panama,Yes,Full-Time,United States,Panama,Spanish,Male,English,Finance and Insurance
5e149644dc265fab3e502ce7,5ad78b91b24ddb0001744bc4,AWAITING REVIEW,2020-01-07 14:31:34.858000,2020-01-07 14:53:07.355000,1292.497,42,509,2,100,,693460E2,United States,No,Full-Time,United States,United States,English,Female,English,Finance and Insurance
5e1496472b12bda9d974a7a9,5aca4e27a3ba7a0001b4d415,AWAITING REVIEW,2020-01-07 14:31:35.067000,2020-01-07 14:37:10.638000,335.571,45,501,8,99,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1496485866a8000b77d0a8,5b0a869f1e55760001b93fa3,AWAITING REVIEW,2020-01-07 14:31:36.065000,2020-01-07 14:35:29.422000,233.357,36,330,7,98,,693460E2,Germany,No,Full-Time,Germany,Germany,German,Male,"English, French, German",Finance and Insurance
5e1496644cad54000c7ac1ca,5af2f93fe1b5b8000148c0c7,RETURNED,2020-01-07 14:32:33.268000,,859831.328484,33,234,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e149668221dc4a9d1180da9,5992edfc3ae1c8000110610b,AWAITING REVIEW,2020-01-07 14:32:10.699000,2020-01-07 14:36:07.624000,236.925,30,616,5,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e149681dc79bdab9d0d145a,5978c134bcae9f00014cd322,AWAITING REVIEW,2020-01-07 14:32:38.368000,2020-01-07 14:37:05.800000,267.432,31,204,3,99,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149683dcd3e3a95089c14a,58d107de9d8a130001f0f138,RETURNED,2020-01-07 14:32:38.524000,,859826.124526,40,559,14,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e14969599b282aaa656b063,5a7a0d8df49c9a0001f31b73,AWAITING REVIEW,2020-01-07 14:34:05.179000,2020-01-07 14:46:23.361000,738.182,37,216,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1496a2df98d9a88b9d7d08,5b4b0e8d94020800016323ed,AWAITING REVIEW,2020-01-07 14:37:55.243000,2020-01-07 14:44:55.063000,419.82,37,388,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1496bbc12a36aaa5fb26a1,596155a998cf77000106f8d8,AWAITING REVIEW,2020-01-07 14:33:34.515000,2020-01-07 14:41:11.306000,456.791,42,732,9,99,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1496bc82a955aa05132bd4,599752bed0bcd10001dd8fa2,AWAITING REVIEW,2020-01-07 14:33:38.591000,2020-01-07 14:38:08.586000,269.995,43,388,6,99,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1496d214ae63a99ec623f1,5a81a392190420000155d6df,AWAITING REVIEW,2020-01-07 14:33:56.933000,2020-01-07 14:41:03.247000,426.314,33,464,13,97,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1496d4dd997baabfd60335,5aa696af6219a30001c75d2a,AWAITING REVIEW,2020-01-07 14:34:00.643000,2020-01-07 14:39:03.709000,303.066,39,116,1,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1496dfa1f361aa09b300e8,5a8ff02e4fcb2f0001d8bb9b,AWAITING REVIEW,2020-01-07 14:34:10.003000,2020-01-07 14:39:55.755000,345.752,29,143,4,97,,693460E2,United Kingdom,Yes,Part-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e14970139bcdeaa61d618af,5b91d329cc81a400017a32ec,AWAITING REVIEW,2020-01-07 14:34:44.337000,2020-01-07 14:39:58.357000,314.02,27,266,2,100,,693460E2,United States,No,Full-Time,United States,United States,Spanish,Female,English,Finance and Insurance
5e14970ee78021aa44fc8893,5b9217c162766e00012bb9c6,AWAITING REVIEW,2020-01-07 14:34:54.472000,2020-01-07 14:42:05.317000,430.845,51,78,0,100,,693460E2,United States,No,Full-Time,United States,,English,Male,English,Finance and Insurance
5e14973585818b000dde311a,5b905d5d2f789f00011c4cc2,AWAITING REVIEW,2020-01-07 14:35:36.936000,2020-01-07 14:40:45.910000,308.974,30,148,1,100,,693460E2,United Kingdom,Yes,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1497374d6bf1ac2c4c6139,57bcc8a445bff5000151adf5,AWAITING REVIEW,2020-01-07 14:36:00.860000,2020-01-07 14:43:05.040000,424.18,36,64,1,100,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1497424f40fbac0879bf6d,5a78c773eea3d300016df448,AWAITING REVIEW,2020-01-07 14:35:51.515000,2020-01-07 14:43:11.372000,439.857,50,443,4,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e14976574f0f9000a3a2813,56213a1aed6e5a0005c7f760,AWAITING REVIEW,2020-01-07 14:36:31.705000,2020-01-07 14:45:51.479000,559.774,35,699,1,100,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e14976685818b000b8d1b33,5a3adfb705f005000104d2a3,AWAITING REVIEW,2020-01-07 14:36:22.214000,2020-01-07 14:43:54.917000,452.703,37,395,2,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149773bf3d4eac4a6551db,593db4048fcebc00010752b6,AWAITING REVIEW,2020-01-07 14:36:38.100000,2020-01-07 14:40:39.936000,241.836,39,237,2,100,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1497854d6bf1abd4ff67dd,5b8ed2668be3300001d519d3,AWAITING REVIEW,2020-01-07 14:36:53.304000,2020-01-07 14:57:30.445000,1237.141,28,198,11,93,,693460E2,Ireland,No,Full-Time,Ireland,Ireland,English,Male,English,Finance and Insurance
5e1497a613ec50a90b53c446,58713c5e58ca4c00018ce3ea,AWAITING REVIEW,2020-01-07 14:37:41.465000,2020-01-07 14:45:17.688000,456.223,51,1304,7,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1497c2bf3d4eac4a6551dd,59fb763bdf3fa800015c2aa0,AWAITING REVIEW,2020-01-07 14:38:03.746000,2020-01-07 14:47:08.605000,544.859,32,131,0,100,,693460E2,Estonia,No,Full-Time,Estonia,Estonia,Estonian,Male,English,Finance and Insurance
5e1497fe192ef0aaf136139e,59f8a4cd05d1d60001f146cc,AWAITING REVIEW,2020-01-07 14:38:54.508000,2020-01-07 14:44:07.873000,313.365,47,561,1,100,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e1497ff54ff23aa891bbbe3,55146e64fdf99b253d5b1c5d,AWAITING REVIEW,2020-01-07 14:38:54.983000,2020-01-07 14:45:39.073000,404.09,49,926,14,99,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149800afb8b0aaf1e902a9,5a8ad2082a842c0001fce0f2,AWAITING REVIEW,2020-01-07 14:39:00.908000,2020-01-07 14:46:33.650000,452.742,23,484,5,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e14981e24f939aa381b0993,59cff8eed227970001199862,AWAITING REVIEW,2020-01-07 14:39:27.947000,2020-01-07 14:46:48.711000,440.764,42,808,1,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e149830194d29ab9225e9c3,5b29f05c7f78160001468274,AWAITING REVIEW,2020-01-07 14:39:50.513000,2020-01-07 14:48:03.473000,492.96,45,272,3,99,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1498605cc380abdbd16567,5b4979dfd4c93b00019bfd88,AWAITING REVIEW,2020-01-07 14:40:49.296000,2020-01-07 14:49:37.742000,528.446,27,338,3,100,,693460E2,Germany,No,Full-Time,Germany,Germany,German,Female,"English, French, Spanish, Turkish, German",Finance and Insurance
5e149865ef708b000b3310e8,5ba549937b66df0001c1dedf,TIMED-OUT,2020-01-07 14:40:37.411000,,859347.889803,35,46,1,100,,,Jordan,Yes,Full-Time,Norway,Palestinian Territory,Arabic,Male,"Arabic, Danish, English, Italian, Norwegian, Portuguese",Finance and Insurance
5e149869182b48017374cc60,59367556b8236d0001af5500,AWAITING REVIEW,2020-01-07 14:40:54.891000,2020-01-07 14:44:37.617000,222.726,36,502,2,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e14987301423fac1d18aa3e,58e9538908dc910001901f6b,AWAITING REVIEW,2020-01-07 14:40:55.647000,2020-01-07 14:55:17.700000,862.053,56,687,4,100,,693460E2,United States,No,Other,United States,United States,English,Female,English,Finance and Insurance
5e14989a4babe3a9b1959896,5b7535d184850400011a07b8,AWAITING REVIEW,2020-01-07 14:41:32.230000,2020-01-07 14:45:37.108000,244.878,32,312,9,96,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e14989d097013000d32f671,595804ea8b58be00012c25a1,AWAITING REVIEW,2020-01-07 14:42:07.448000,2020-01-07 14:47:34.443000,326.995,47,907,3,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,"English, Spanish",Finance and Insurance
5e1498a4a99550aaeff9fe01,5a89df460f1bce00012244ae,AWAITING REVIEW,2020-01-07 14:41:41.585000,2020-01-07 14:45:43.755000,242.17,34,111,3,98,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1498b882a955a9b12ece98,5a4bd1533646f90001b43676,AWAITING REVIEW,2020-01-07 14:42:05.790000,2020-01-07 14:47:07.598000,301.808,39,221,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1498bea98a7aac4e141c73,5a75a77817ef3500016ffd06,AWAITING REVIEW,2020-01-07 14:42:10.764000,2020-01-07 14:49:28.329000,437.565,55,479,1,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1498f11951e1000b9c0dfe,5af20397aec2b600010a9a6a,TIMED-OUT,2020-01-07 14:42:57.104000,,859208.413,35,10,0,100,,,Ireland,No,Full-Time,Ireland,Ireland,English,Male,English,Finance and Insurance
5e14991add997baabfd6033b,56b78f11e77ebe000cbefe79,AWAITING REVIEW,2020-01-07 14:43:38.486000,2020-01-07 14:50:33.439000,414.953,54,1409,11,100,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e14996b569e7d000af00e6a,5aad21134ea21d000101bbff,AWAITING REVIEW,2020-01-07 14:45:10.781000,2020-01-07 14:52:53.858000,463.077,39,289,10,95,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,Japanese,Finance and Insurance
5e149971a2c696aa4c20e816,57311dbc070de6000842c382,AWAITING REVIEW,2020-01-07 14:45:06.568000,2020-01-07 14:50:18.843000,312.275,25,224,0,100,,693460E2,Canada,No,Full-Time,Canada,Canada,English,Male,English,Finance and Insurance
5e1499804f40fbabb34a9e10,574027971407a30010773dd7,AWAITING REVIEW,2020-01-07 14:45:20.313000,2020-01-07 14:49:57.338000,277.025,30,119,1,100,,693460E2,United Kingdom,Yes,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e1499ad01423fac1d18aa40,5b491de47e1012000132157b,AWAITING REVIEW,2020-01-07 14:46:07.249000,2020-01-07 14:53:51.070000,463.821,24,248,1,100,,693460E2,France,No,Part-Time,United Kingdom,France,French,Female,English,Finance and Insurance
5e1499db814bbaaa7f6512f1,5680452cc5767f00121cc81a,RETURNED,2020-01-07 14:46:51.606000,,858974.077948,56,466,5,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e1499f00faa28000c82068a,5b7f4108db11320001c4b0c1,AWAITING REVIEW,2020-01-07 14:47:19,2020-01-07 14:54:41.578000,442.578,43,360,5,99,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e1499f254e2f0aa83ce0964,594b8f21890ed60001ead0a3,AWAITING REVIEW,2020-01-07 14:47:19.284000,2020-01-07 14:51:20.726000,241.442,37,402,10,98,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e149a2cef7f5eaae90e64b7,5a9994dff05361000171f208,AWAITING REVIEW,2020-01-07 14:48:14.728000,2020-01-07 14:53:05.874000,291.146,27,131,3,98,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149a3bcb93ab000ac7a9f8,5b2a14d40ec82d0001d2721f,AWAITING REVIEW,2020-01-07 14:48:26.999000,2020-01-07 14:57:42.922000,555.923,51,141,8,94,,693460E2,Spain,No,Full-Time,Spain,Spain,Spanish,Male,"English, Galician, Spanish",Finance and Insurance
5e149a435866a8000b77d0b7,5b984dd258ee9f00012fbfd2,AWAITING REVIEW,2020-01-07 14:57:04.410000,2020-01-07 15:06:32.630000,568.22,36,552,0,100,,693460E2,United States,No,Part-Time,United States,United States,English,Female,English,Finance and Insurance
5e149a8a85818b000dde3121,59f17b480fb3a90001bd9ff8,AWAITING REVIEW,2020-01-07 14:49:46.446000,2020-01-07 14:58:03.984000,497.538,51,108,1,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149ac073d724a9f0c258dd,57b5cf728f963300014c8dfb,AWAITING REVIEW,2020-01-07 14:50:43.733000,2020-01-07 14:59:39.175000,535.442,43,44,0,100,,693460E2,Portugal,No,Full-Time,Portugal,Portugal,Portuguese,Female,"English, Portuguese",Finance and Insurance
5e149ac83b42af01daf76c46,59b1986ac05bb50001eb3a5f,AWAITING REVIEW,2020-01-07 14:50:50.957000,2020-01-07 15:01:47.508000,656.551,26,653,6,99,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e149ad7a1f361aa09b300eb,5a9bcd3f1eda410001366c55,AWAITING REVIEW,2020-01-07 14:51:05.765000,2020-01-07 14:55:44.089000,278.324,26,230,8,96,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149b33ef7f5ea9864a4d72,56ca3e3237d66c000c59a891,AWAITING REVIEW,2020-01-07 14:52:35.463000,2020-01-07 15:01:02.284000,506.821,40,1139,12,99,,693460E2,United States,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e149b7418e869a98407d666,5bcf65df8301810001a3215e,AWAITING REVIEW,2020-01-07 14:53:42.364000,2020-01-07 14:59:48.003000,365.639,29,178,4,98,,693460E2,Hungary,No,Full-Time,Hungary,Hungary,English,Female,"English, Hungarian",
5e149b7bd32ed0000cb4492c,5b992a5224a3450001fa3454,AWAITING REVIEW,2020-01-07 14:53:50.110000,2020-01-07 14:59:08.424000,318.314,30,152,3,98,,693460E2,Hungary,No,Full-Time,Hungary,Hungary,Hungarian,Male,English,Finance and Insurance
5e149b9b398bb6a9df5edeb0,5b51c33d026602000178b5ec,AWAITING REVIEW,2020-01-07 14:54:19.232000,2020-01-07 15:00:48.125000,388.893,36,305,3,100,,693460E2,United Kingdom,No,Part-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149c467855d3abff0766de,5af554cada66b5000124acf4,RETURNED,2020-01-07 14:57:10.118000,,858355.918056,59,80,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e149cef5886cb000cb356b3,577e79ecdcff7d0001c7a534,AWAITING REVIEW,2020-01-07 15:00:03.784000,2020-01-07 15:31:13.979000,1870.195,36,991,4,100,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e149d4f192ef0abb0c55cee,59e8502b7f3d71000171df0a,AWAITING REVIEW,2020-01-07 15:01:35.899000,2020-01-07 15:07:44.934000,369.035,51,95,0,100,,693460E2,United Kingdom,DATA EXPIRED,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e149d73097013000b906133,59d662aa0c0c7100015b9af6,AWAITING REVIEW,2020-01-07 15:02:11.897000,2020-01-07 15:06:52.587000,280.69,37,432,0,100,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e149d8cbf3d4eaca81d806a,578673a9275be6000135880e,AWAITING REVIEW,2020-01-07 15:02:40.927000,2020-01-07 15:09:28.391000,407.464,29,1237,7,100,,693460E2,United States,No,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e149d939e3dab011f931d9f,5a102e9dfdf6fc0001279561,RETURNED,2020-01-07 15:13:00.160000,,857405.980268,34,535,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e149dc2dc265fab3e502cf3,5b082f3d61cde20001b6706e,AWAITING REVIEW,2020-01-07 15:03:33.403000,2020-01-07 15:07:34.952000,241.549,37,189,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,"English, German",Finance and Insurance
5e149f192fc478aa2e6729fd,58a9eccbd6a2220001179723,AWAITING REVIEW,2020-01-07 15:09:13.572000,2020-01-07 15:14:07.062000,293.49,23,49,1,100,,693460E2,Hungary,No,,Hungary,Hungary,Hungarian,Female,English,Finance and Insurance
5e149f4d85818b000dde312c,595a2451b2f20f00012ca8ac,AWAITING REVIEW,2020-01-07 15:10:08.107000,2020-01-07 15:14:00.899000,232.792,25,448,13,97,,693460E2,United Kingdom,Yes,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e149ff7eb695f000b53561d,58fa1836b778bb00014e5215,AWAITING REVIEW,2020-01-07 15:12:57.264000,2020-01-07 15:22:40.104000,582.84,57,557,2,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e14a07e814bbaaa7f651302,5af2a03697a14300017d2ba4,AWAITING REVIEW,2020-01-07 15:20:03.331000,2020-01-07 15:26:41.525000,398.194,46,458,0,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e14a12ecb93ab000dda66cc,59eddbeac0d35a00012956a4,AWAITING REVIEW,2020-01-07 15:18:06.779000,2020-01-07 15:23:06.395000,299.616,30,290,2,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e14a12fac9e16ac55a4c22c,5a876362b093f80001a7eb55,AWAITING REVIEW,2020-01-07 15:18:11.899000,2020-01-07 15:23:01.195000,289.296,44,145,2,99,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e14a1b2d2ee06000aef05b1,5bb239a60cc22c000146833e,AWAITING REVIEW,2020-01-07 15:20:18.481000,2020-01-07 15:23:46.961000,208.48,37,61,0,100,,693460E2,United States,Yes,Full-Time,United States,United States,English,Male,English,Finance and Insurance
5e14a1c81d6b46ab68144d80,5b28f5a944d0ee0001670694,AWAITING REVIEW,2020-01-07 15:20:46.608000,2020-01-07 15:24:35.589000,228.981,47,208,2,100,,693460E2,United Kingdom,Yes,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
5e14a2309195c6ab2f5dba3c,59ae8d282a78fd00010b80e7,AWAITING REVIEW,2020-01-07 15:22:24.570000,2020-01-07 15:27:31.310000,306.74,36,361,5,99,,693460E2,India,No,Other,United Kingdom,India,Hindi,Male,English,Finance and Insurance
5e14a26837241caa50441c6c,5b4e147ad4c93b00019c9e01,AWAITING REVIEW,2020-01-07 15:23:23.138000,2020-01-07 15:29:31.522000,368.384,34,387,3,100,,693460E2,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Male,English,Finance and Insurance
5e14a32f53b56eabace08caa,59965446a2bbe000018834b5,AWAITING REVIEW,2020-01-07 15:26:48.606000,2020-01-07 15:33:11.027000,382.421,55,652,2,100,,693460E2,United States,No,Full-Time,United States,United States,English,Female,English,Finance and Insurance
5e14a36797b1a7000a047471,5a8ee560eea3d300016ec9d8,TIMED-OUT,2020-01-07 15:27:39.871000,,856526.593687,38,195,3,99,,,United Kingdom,No,Full-Time,United Kingdom,United Kingdom,English,Female,English,Finance and Insurance
