participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,tt.1.player.id_in_group,tt.1.player.treatment,tt.1.player.context,tt.1.player.random_decision,tt.1.player.random_input,tt.1.player.choice,tt.1.player.order,tt.1.player.severity,tt.1.player.reputation,tt.1.player.choice_1,tt.1.player.choice_2,tt.1.player.choice_3,tt.1.player.choice_4,tt.1.player.choice_5,tt.1.player.belief_1,tt.1.player.belief_2,tt.1.player.belief_3,tt.1.player.belief_4,tt.1.player.belief_5,tt.1.player.payoff,tt.1.group.id_in_subsession,tt.1.subsession.round_number,wordscra.1.player.id_in_group,wordscra.1.player.word1_1,wordscra.1.player.word1_2,wordscra.1.player.word1_3,wordscra.1.player.word1_4,wordscra.1.player.word1_5,wordscra.1.player.word2_1,wordscra.1.player.word2_2,wordscra.1.player.word2_3,wordscra.1.player.word3_1,wordscra.1.player.word3_2,wordscra.1.player.word3_3,wordscra.1.player.word3_4,wordscra.1.player.word3_5,wordscra.1.player.word3_6,wordscra.1.player.word4_1,wordscra.1.player.word4_2,wordscra.1.player.word4_3,wordscra.1.player.word4_4,wordscra.1.player.word4_5,wordscra.1.player.word5_1,wordscra.1.player.word5_2,wordscra.1.player.word5_3,wordscra.1.player.word5_4,wordscra.1.player.word5_5,wordscra.1.player.word6_1,wordscra.1.player.word6_2,wordscra.1.player.word6_3,wordscra.1.player.word6_4,wordscra.1.player.payoff,wordscra.1.group.id_in_subsession,wordscra.1.subsession.round_number,postexp.1.player.id_in_group,postexp.1.player.finlit_1,postexp.1.player.finlit_2,postexp.1.player.finlit_3,postexp.1.player.finlit_4,postexp.1.player.finlit_5,postexp.1.player.risk_aversion1,postexp.1.player.risk_aversion2,postexp.1.player.pref1_1,postexp.1.player.pref1_2,postexp.1.player.pref1_3,postexp.1.player.pref1_4,postexp.1.player.pref2_1,postexp.1.player.pref2_2,postexp.1.player.pref2_3,postexp.1.player.crt4,postexp.1.player.crt5,postexp.1.player.crt6,postexp.1.player.crt7,postexp.1.player.age,postexp.1.player.female,postexp.1.player.income,postexp.1.player.education,postexp.1.player.jobfunction,postexp.1.player.jobfunctiongp,postexp.1.player.investment,postexp.1.player.whichinvestment,postexp.1.player.finnews,postexp.1.player.comments,postexp.1.player.matrikelnr,postexp.1.player.rate,postexp.1.player.random_code,postexp.1.player.payoff,postexp.1.group.id_in_subsession,postexp.1.subsession.round_number
311,5y96u2fy,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,311,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
312,dpsn51jv,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,312,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
313,9fr7d6uj,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,313,sh_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
314,tdujcn9n,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,314,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
315,s98bngqh,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,315,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
316,c5vjx49d,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,316,sh_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
317,hw8khuwa,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,317,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
318,krxu9nee,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,318,sh_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
319,9fww6olz,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,319,su_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
320,glnr3cxk,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,320,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
321,08qkejci,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,321,su_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
322,xffh83q0,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,322,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
323,pkwxgn2f,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,323,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
324,lxdj441b,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,324,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
325,rotf4pgh,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,325,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
326,39wpc8zp,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,326,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
327,4hs00412,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,327,sh_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
328,qknfj477,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,328,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
329,d23emo5t,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,329,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
330,071cd28a,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,330,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
331,c47u930d,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,331,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
332,i6rzhga8,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,332,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
333,sh40yggp,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,333,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
334,o8ixl90g,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,334,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
335,rzb7pprz,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,335,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
336,xgvmob5w,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,336,sh_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
337,m6u1j8go,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,337,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
338,phm8l2kf,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,338,sh_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
339,ey89ip3s,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,339,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
340,mvmnq8mj,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,340,su_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
341,06fi4r7f,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,341,su_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
342,i4xyzkby,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,342,su_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
343,n2zddyue,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,343,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
344,bo73kgyv,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,344,sh_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
345,t50rt2oa,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,345,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
346,jg60wd4e,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,346,su_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
347,8paw6iph,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,347,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
348,18j0zqnx,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,348,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
349,0z3jgkwb,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,349,sh_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
350,flgdi4vl,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,350,sh_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
351,65vnv6zr,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,351,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
352,6jg4o4nj,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,352,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
353,zakh9s39,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,353,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
354,5754if3z,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,354,sh_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
355,k3calrew,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,355,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
356,3wm7cwlh,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,356,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
357,0a35k35p,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,357,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
358,dkvghcbn,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,358,su_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
359,7407zrpl,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,359,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
360,jsig7287,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,360,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
361,5cgol85h,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,361,sh_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
362,qojro92n,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,362,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
363,azubytdx,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,363,sh_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
364,dl7yzskl,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,364,sh_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
365,ogscqgrm,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,365,sh_ha_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
366,sdr4uj44,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,366,sh_ha_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
367,txip26ap,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,367,su_sev_fin,abstract,3,choice_3,,,,,,,,,,,,,,,0,1,1,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
368,n3h4j74i,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,368,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
369,yc1vjulh,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,369,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
370,bf9dwejm,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,370,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
371,11ufm2m7,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,371,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
372,ellpocba,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,372,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
373,jrdmdp67,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,373,su_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
374,8jigv2h6,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,374,su_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
375,3whjpgyq,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,375,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
376,ds9m3qz7,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,376,su_ha_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
377,b1z6a5iq,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,377,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
378,4ke81ty0,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,378,su_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
379,7cw9szh5,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,379,sh_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
380,ttzcfdeo,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,380,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
381,30vltthl,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,381,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
382,8xsg3k5m,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,382,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
383,n13dkrjl,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,383,su_sev_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
384,rbgtg0i6,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,384,sh_sev_fin,abstract,1,choice_1,,,,,,,,,,,,,,,0,1,1,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
385,c6g12wsh,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,385,sh_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
386,bk241loo,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,386,su_ha_fin,abstract,4,choice_4,,,,,,,,,,,,,,,0,1,1,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
387,qv415iwh,,0,0,12,,,,0,,,0,0,cfs9uxep,,,,,,0,0,1,387,sh_sev_fin,abstract,2,choice_2,,,,,,,,,,,,,,,0,1,1,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
