"participant","type","svo_angle","luck","merit","political_orientation","economic_ideology","social_ideology","pair","type_in_pair","coop","coop_rel","earn","earn_rel"
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"HHLL","LL",5,20,NA,50.625
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"HLHL","HL",25,33.3333333333333,NA,50.2564102564103
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"HLLH","HL",25,33.3333333333333,NA,50
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"HLLH","LH",5,20,NA,50.7142857142857
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"HLLL","HL",25,33.3333333333333,NA,50
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"HLLL","LL",5,20,NA,50.7692307692308
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"LHLH","LH",5,20,NA,50.5882352941176
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"LHLL","LH",5,20,NA,50.6666666666667
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"LHLL","LL",5,20,NA,50.6666666666667
"R_3fYJEm86G15nhe3","HH",34.88,2,1,4,5,4,"LLLL","LL",5,20,NA,50.7692307692308
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HHHH","HH",35,46.6666666666667,NA,58.8235294117647
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HHHL","HH",40,53.3333333333333,NA,44.4444444444444
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HHHL","HL",40,53.3333333333333,NA,56
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HHLH","HH",35,46.6666666666667,NA,50.5882352941176
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HHLH","LH",10,40,NA,50
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HHLL","HH",30,40,NA,38.125
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HHLL","LL",10,40,NA,62.5
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HLHL","HL",35,46.6666666666667,NA,49.2307692307692
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HLLH","HL",45,60,NA,50
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HLLH","LH",15,60,NA,50.7142857142857
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HLLL","HL",30,40,NA,54.6153846153846
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"HLLL","LL",20,80,NA,46.1538461538462
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"LHLH","LH",15,60,NA,47.0588235294118
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"LHLL","LH",20,80,NA,61.3333333333333
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"LHLL","LL",20,80,NA,40
"R_tVOSglhK00FeEYV","HH",-5.46,5,1,4,4,4,"LLLL","LL",10,40,NA,55.3846153846154
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HHHH","HH",25,33.3333333333333,NA,50.1960784313725
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HHHL","HH",25,33.3333333333333,NA,50.2222222222222
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HHHL","HL",20,26.6666666666667,NA,50.2222222222222
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HHLH","HH",20,26.6666666666667,NA,50.5882352941176
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HHLH","LH",5,20,NA,50
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HHLL","HH",20,26.6666666666667,NA,50.3125
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HHLL","LL",5,20,NA,50.3125
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HLHL","HL",25,33.3333333333333,NA,50.2564102564103
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HLLH","HL",20,26.6666666666667,NA,50.7142857142857
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HLLH","LH",5,20,NA,50
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HLLL","HL",20,26.6666666666667,NA,50.7692307692308
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"HLLL","LL",5,20,NA,50
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"LHLH","LH",5,20,NA,50.5882352941176
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"LHLL","LH",5,20,NA,50.6666666666667
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"LHLL","LL",5,20,NA,50.6666666666667
"R_56gf0LkRynfTGet","HH",37.48,4,2,4,4,3,"LLLL","LL",5,20,NA,50.7692307692308
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HHHH","HH",20,26.6666666666667,NA,50.1960784313725
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HHHL","HH",25,33.3333333333333,NA,50.2222222222222
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HHHL","HL",20,26.6666666666667,NA,50.2222222222222
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HHLH","HH",15,20,NA,70.5882352941177
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HHLH","LH",10,40,NA,30
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HHLL","HH",10,13.3333333333333,NA,68.75
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HHLL","LL",10,40,NA,31.875
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HLHL","HL",20,26.6666666666667,NA,50.2564102564103
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HLLH","HL",10,13.3333333333333,NA,64.2857142857143
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HLLH","LH",10,40,NA,36.4285714285714
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HLLL","HL",20,26.6666666666667,NA,69.2307692307692
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"HLLL","LL",10,40,NA,31.5384615384615
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"LHLH","LH",10,40,NA,50.5882352941176
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"LHLL","LH",15,60,NA,50.6666666666667
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"LHLL","LL",10,40,NA,50.6666666666667
"R_3rTnF8oVOJlU88e","HH",7.82,1,2,3,3,3,"LLLL","LL",10,40,NA,50.7692307692308
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HHHH","HH",25,33.3333333333333,NA,50.1960784313725
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HHHL","HH",25,33.3333333333333,NA,43.5555555555556
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HHHL","HL",25,33.3333333333333,NA,56.8888888888889
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HHLH","HH",25,33.3333333333333,NA,58.8235294117647
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HHLH","LH",10,40,NA,41.7647058823529
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HHLL","HH",25,33.3333333333333,NA,62.5
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HHLL","LL",10,40,NA,38.125
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HLHL","HL",25,33.3333333333333,NA,50.2564102564103
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HLLH","HL",25,33.3333333333333,NA,71.4285714285714
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HLLH","LH",10,40,NA,29.2857142857143
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HLLL","HL",25,33.3333333333333,NA,75.3846153846154
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"HLLL","LL",10,40,NA,25.3846153846154
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"LHLH","LH",10,40,NA,50.5882352941176
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"LHLL","LH",10,40,NA,53.3333333333333
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"LHLL","LL",10,40,NA,48
"R_3lssoIHOXY9sRfI","HH",34.88,4,4,4,3,3,"LLLL","LL",0,0,NA,50.7692307692308
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HHHH","HH",30,40,NA,50.1960784313725
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HHHL","HH",35,46.6666666666667,NA,50.2222222222222
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HHHL","HL",30,40,NA,50.2222222222222
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HHLH","HH",30,40,NA,50.5882352941176
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HHLH","LH",10,40,NA,50
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HHLL","HH",30,40,NA,65.625
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HHLL","LL",10,40,NA,35
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HLHL","HL",75,100,NA,50.2564102564103
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HLLH","HL",30,40,NA,67.8571428571429
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HLLH","LH",10,40,NA,32.8571428571429
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HLLL","HL",30,40,NA,57.6923076923077
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"HLLL","LL",10,40,NA,43.0769230769231
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"LHLH","LH",25,100,NA,50.5882352941176
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"LHLL","LH",25,100,NA,50.6666666666667
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"LHLL","LL",22,88,NA,50.6666666666667
"R_10pjsaEifL3gYld","HH",37.48,2,2,4,4,4,"LLLL","LL",25,100,NA,50.7692307692308
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HHHH","HH",35,46.6666666666667,NA,50.1960784313725
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HHHL","HH",35,46.6666666666667,NA,50.2222222222222
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HHHL","HL",35,46.6666666666667,NA,50.2222222222222
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HHLH","HH",35,46.6666666666667,NA,50
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HHLH","LH",10,40,NA,50.5882352941176
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HHLL","HH",35,46.6666666666667,NA,50
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HHLL","LL",10,40,NA,50.625
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HLHL","HL",35,46.6666666666667,NA,50.2564102564103
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HLLH","HL",35,46.6666666666667,NA,50
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HLLH","LH",10,40,NA,50.7142857142857
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HLLL","HL",35,46.6666666666667,NA,50.7692307692308
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"HLLL","LL",10,40,NA,50
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"LHLH","LH",10,40,NA,50.5882352941176
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"LHLL","LH",10,40,NA,50.6666666666667
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"LHLL","LL",10,40,NA,50.6666666666667
"R_2ZKbL7tIAhEavGk","HH",17.19,4,2,3,2,2,"LLLL","LL",10,40,NA,50.7692307692308
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HHHH","HH",75,100,NA,50.1960784313725
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HHHL","HH",75,100,NA,50.2222222222222
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HHHL","HL",75,100,NA,50.2222222222222
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HHLH","HH",75,100,NA,50.5882352941176
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HHLH","LH",25,100,NA,50
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HHLL","HH",75,100,NA,50.625
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HHLL","LL",25,100,NA,50
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HLHL","HL",75,100,NA,50.2564102564103
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HLLH","HL",75,100,NA,50.7142857142857
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HLLH","LH",25,100,NA,50
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HLLL","HL",75,100,NA,50.7692307692308
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"HLLL","LL",25,100,NA,50
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"LHLH","LH",25,100,NA,50.5882352941176
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"LHLL","LH",25,100,NA,50.6666666666667
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"LHLL","LL",25,100,NA,50.6666666666667
"R_1FA3rLITg2AMHzh","HH",21.5,4,1,3,4,1,"LLLL","LL",25,100,NA,50.7692307692308
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HHHH","HH",70,93.3333333333333,NA,50.1960784313725
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HHHL","HH",70,93.3333333333333,NA,50.2222222222222
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HHHL","HL",70,93.3333333333333,NA,50.2222222222222
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HHLH","HH",70,93.3333333333333,NA,50.2941176470588
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HHLH","LH",15,60,NA,50.2941176470588
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HHLL","HH",70,93.3333333333333,NA,50.3125
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HHLL","LL",15,60,NA,50.3125
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HLHL","HL",65,86.6666666666667,NA,50.2564102564103
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HLLH","HL",65,86.6666666666667,NA,50.3571428571429
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HLLH","LH",15,60,NA,50.3571428571429
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HLLL","HL",70,93.3333333333333,NA,50.3846153846154
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"HLLL","LL",10,40,NA,50.3846153846154
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"LHLH","LH",15,60,NA,50.5882352941176
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"LHLL","LH",15,60,NA,50.6666666666667
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"LHLL","LL",15,60,NA,50.6666666666667
"R_21ARscMcOrjtNpm","HH",34.88,4,2,2,3,2,"LLLL","LL",15,60,NA,50.7692307692308
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HHHH","HH",75,100,NA,50.1960784313725
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HHHL","HH",75,100,NA,50.2222222222222
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HHHL","HL",75,100,NA,50.2222222222222
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HHLH","HH",75,100,NA,50
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HHLH","LH",25,100,NA,50.5882352941176
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HHLL","HH",75,100,NA,50
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HHLL","LL",25,100,NA,50.625
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HLHL","HL",75,100,NA,50.2564102564103
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HLLH","HL",75,100,NA,50.7142857142857
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HLLH","LH",25,100,NA,50
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HLLL","HL",75,100,NA,50.7692307692308
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"HLLL","LL",25,100,NA,50
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"LHLH","LH",25,100,NA,50.5882352941176
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"LHLL","LH",25,100,NA,50.6666666666667
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"LHLL","LL",25,100,NA,50.6666666666667
"R_2VKBqubrkWqPGcB","HH",45,4,1,3,5,2,"LLLL","LL",25,100,NA,50.7692307692308
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HHHH","HH",75,100,NA,50.1960784313725
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HHHL","HH",75,100,NA,50.2222222222222
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HHHL","HL",75,100,NA,50.2222222222222
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HHLH","HH",75,100,NA,50.5882352941176
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HHLH","LH",25,100,NA,50
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HHLL","HH",75,100,NA,50.625
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HHLL","LL",25,100,NA,50
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HLHL","HL",75,100,NA,50.2564102564103
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HLLH","HL",75,100,NA,50.7142857142857
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HLLH","LH",25,100,NA,50
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HLLL","HL",75,100,NA,50.7692307692308
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"HLLL","LL",25,100,NA,50
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"LHLH","LH",25,100,NA,50.5882352941176
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"LHLL","LH",25,100,NA,50.6666666666667
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"LHLL","LL",25,100,NA,50.6666666666667
"R_21ptkuYkj6N5EEF","HH",37.09,3,4,4,3,3,"LLLL","LL",25,100,NA,50.7692307692308
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HHHH","HH",30,40,NA,50.1960784313725
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HHHL","HH",30,40,NA,50.2222222222222
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HHHL","HL",25,33.3333333333333,NA,50.2222222222222
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HHLH","HH",30,40,NA,58.8235294117647
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HHLH","LH",10,40,NA,41.7647058823529
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HHLL","HH",30,40,NA,63.125
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HHLL","LL",10,40,NA,37.5
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HLHL","HL",25,33.3333333333333,NA,50.2564102564103
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HLLH","HL",30,40,NA,71.4285714285714
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HLLH","LH",10,40,NA,29.2857142857143
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HLLL","HL",20,26.6666666666667,NA,76.9230769230769
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"HLLL","LL",15,60,NA,23.8461538461538
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"LHLH","LH",10,40,NA,50.5882352941176
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"LHLL","LH",10,40,NA,50.6666666666667
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"LHLL","LL",15,60,NA,50.6666666666667
"R_1hze38OMHpugM8I","HH",5.82,2,4,3,3,3,"LLLL","LL",10,40,NA,50.7692307692308
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HHHH","HH",40,53.3333333333333,NA,50.1960784313725
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HHHL","HH",40,53.3333333333333,NA,50.2222222222222
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HHHL","HL",40,53.3333333333333,NA,50.2222222222222
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HHLH","HH",40,53.3333333333333,NA,50.5882352941176
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HHLH","LH",13,52,NA,50
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HHLL","HH",40,53.3333333333333,NA,50.625
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HHLL","LL",12,48,NA,50
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HLHL","HL",40,53.3333333333333,NA,50.2564102564103
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HLLH","HL",40,53.3333333333333,NA,50.7142857142857
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HLLH","LH",13,52,NA,50
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HLLL","HL",40,53.3333333333333,NA,50.7692307692308
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"HLLL","LL",12,48,NA,50
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"LHLH","LH",13,52,NA,50.5882352941176
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"LHLL","LH",13,52,NA,50.6666666666667
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"LHLL","LL",12,48,NA,50.6666666666667
"R_3IS7HVHkOOpywIu","HH",37.48,4,1,3,4,3,"LLLL","LL",12,48,NA,50.7692307692308
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HHHH","HH",35,46.6666666666667,NA,50.1960784313725
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HHHL","HH",35,46.6666666666667,NA,56.8888888888889
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HHHL","HL",30,40,NA,43.5555555555556
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HHLH","HH",35,46.6666666666667,NA,58.8235294117647
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HHLH","LH",10,40,NA,41.7647058823529
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HHLL","HH",35,46.6666666666667,NA,62.5
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HHLL","LL",13,52,NA,38.125
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HLHL","HL",30,40,NA,50.2564102564103
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HLLH","HL",35,46.6666666666667,NA,70
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HLLH","LH",10,40,NA,30.7142857142857
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HLLL","HL",35,46.6666666666667,NA,51.5384615384615
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"HLLL","LL",10,40,NA,49.2307692307692
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"LHLH","LH",13,52,NA,50.5882352941176
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"LHLL","LH",13,52,NA,44
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"LHLL","LL",10,40,NA,57.3333333333333
"R_1rlDzfcsWs6ioiL","HH",34.36,3,1,3,2,2,"LLLL","LL",10,40,NA,50.7692307692308
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HHHH","HH",25,33.3333333333333,NA,50.1960784313725
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HHHL","HH",25,33.3333333333333,NA,56
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HHHL","HL",25,33.3333333333333,NA,44.4444444444444
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HHLH","HH",25,33.3333333333333,NA,64.7058823529412
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HHLH","LH",10,40,NA,35.8823529411765
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HHLL","HH",25,33.3333333333333,NA,87.5
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HHLL","LL",10,40,NA,13.125
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HLHL","HL",25,33.3333333333333,NA,50.2564102564103
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HLLH","HL",25,33.3333333333333,NA,71.4285714285714
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HLLH","LH",10,40,NA,29.2857142857143
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HLLL","HL",25,33.3333333333333,NA,76.9230769230769
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"HLLL","LL",10,40,NA,23.8461538461538
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"LHLH","LH",10,40,NA,50.5882352941176
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"LHLL","LH",10,40,NA,50.6666666666667
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"LHLL","LL",10,40,NA,50.6666666666667
"R_2uIzvcBD8c2NhQd","HH",33.43,5,2,3,6,3,"LLLL","LL",10,40,NA,50.7692307692308
"R_xyB9eDfDGbXfYMp","HH",33.82,4,2,2,3,2,"HHHH","HH",75,100,NA,50.1960784313725
